Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,1,2,2,2054,2055,2207,2210,WN,1270,N513,73,75,59,-3,-1,HOU,OKC,419,2,12,0,,0,0,0,0,0,0
2007,1,2,2,1411,1410,1518,1525,WN,1459,N762,67,75,57,-7,1,HOU,OKC,419,4,6,0,,0,0,0,0,0,0
2007,1,2,2,750,750,902,905,WN,1744,N378SW,72,75,61,-3,0,HOU,OKC,419,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1916,1915,2314,2325,WN,175,N328SW,178,190,166,-11,1,HOU,PHL,1335,4,8,0,,0,0,0,0,0,0
2007,1,2,2,800,755,1153,1210,WN,1860,N250,173,195,164,-17,5,HOU,PHL,1335,3,6,0,,0,0,0,0,0,0
2007,1,2,2,1527,1525,1701,1720,WN,733,N660SW,154,175,145,-19,2,HOU,PHX,1020,2,7,0,,0,0,0,0,0,0
2007,1,2,2,646,645,817,835,WN,1165,N232,151,170,142,-18,1,HOU,PHX,1020,3,6,0,,0,0,0,0,0,0
2007,1,2,2,1021,1015,1201,1215,WN,1408,N726,160,180,146,-14,6,HOU,PHX,1020,7,7,0,,0,0,0,0,0,0
2007,1,2,2,1331,1330,1520,1525,WN,1760,N329SW,169,175,145,-5,1,HOU,PHX,1020,9,15,0,,0,0,0,0,0,0
2007,1,2,2,1932,1855,2107,2045,WN,2218,N603SW,155,170,145,22,37,HOU,PHX,1020,3,7,0,,0,6,0,0,0,16
2007,1,2,2,616,620,700,710,WN,125,N600WN,44,50,33,-10,-4,HOU,SAT,192,4,7,0,,0,0,0,0,0,0
2007,1,2,2,1802,1750,1852,1845,WN,138,N520,50,55,41,7,12,HOU,SAT,192,4,5,0,,0,0,0,0,0,0
2007,1,2,2,936,940,1020,1035,WN,305,N744SW,44,55,33,-15,-4,HOU,SAT,192,4,7,0,,0,0,0,0,0,0
2007,1,2,2,719,720,803,810,WN,872,N375,44,50,33,-7,-1,HOU,SAT,192,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1130,1130,1218,1225,WN,874,N396SW,48,55,37,-7,0,HOU,SAT,192,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1745,1720,1828,1815,WN,890,N419,43,55,35,13,25,HOU,SAT,192,3,5,0,,0,0,0,0,0,0
2007,1,2,2,2031,1950,2114,2040,WN,897,N239,43,50,35,34,41,HOU,SAT,192,3,5,0,,0,2,0,0,0,32
2007,1,2,2,1443,1445,1528,1540,WN,1886,N509,45,55,35,-12,-2,HOU,SAT,192,2,8,0,,0,0,0,0,0,0
2007,1,2,2,2105,2050,2152,2140,WN,2483,N672SW,47,50,39,12,15,HOU,SAT,192,3,5,0,,0,0,0,0,0,0
2007,1,2,2,1400,1345,1445,1440,WN,2705,N638SW,45,55,35,5,15,HOU,SAT,192,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1229,1230,1418,1420,WN,260,N522,109,110,96,-2,-1,HOU,STL,687,6,7,0,,0,0,0,0,0,0
2007,1,2,2,1935,1930,2120,2125,WN,739,N655WN,105,115,92,-5,5,HOU,STL,687,8,5,0,,0,0,0,0,0,0
2007,1,2,2,1105,1105,1243,1300,WN,1010,N792,98,115,88,-17,0,HOU,STL,687,4,6,0,,0,0,0,0,0,0
2007,1,2,2,1711,1710,1859,1905,WN,1057,N704SW,108,115,94,-6,1,HOU,STL,687,3,11,0,,0,0,0,0,0,0
2007,1,2,2,656,655,839,850,WN,2440,N683,103,115,93,-11,1,HOU,STL,687,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1700,1700,2021,2000,WN,1206,N462,141,120,100,21,0,HOU,TPA,781,34,7,0,,0,0,0,21,0,0
2007,1,2,2,1946,1930,2226,2230,WN,2072,N434,100,120,92,-4,16,HOU,TPA,781,3,5,0,,0,0,0,0,0,0
2007,1,2,2,733,730,1024,1030,WN,2374,N762,111,120,98,-6,3,HOU,TPA,781,4,9,0,,0,0,0,0,0,0
2007,1,2,2,610,610,721,730,WN,903,N376,71,80,62,-9,0,HOU,TUL,453,3,6,0,,0,0,0,0,0,0
2007,1,2,2,1059,1045,1214,1205,WN,1075,N311,75,80,65,9,14,HOU,TUL,453,3,7,0,,0,0,0,0,0,0
2007,1,2,2,2002,1950,2113,2110,WN,1867,N515,71,80,61,3,12,HOU,TUL,453,4,6,0,,0,0,0,0,0,0
2007,1,2,2,1621,1620,1735,1740,WN,1924,N502,74,80,64,-5,1,HOU,TUL,453,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1525,1515,1625,1615,WN,2071,N352,60,60,44,10,10,HRL,AUS,273,9,7,0,,0,0,0,0,0,0
2007,1,2,2,639,640,736,735,WN,8,N527,57,55,44,1,-1,HRL,HOU,276,5,8,0,,0,0,0,0,0,0
2007,1,2,2,900,900,952,1000,WN,18,N271,52,60,42,-8,0,HRL,HOU,276,4,6,0,,0,0,0,0,0,0
2007,1,2,2,1038,1040,1127,1140,WN,24,N507,49,60,41,-13,-2,HRL,HOU,276,3,5,0,,0,0,0,0,0,0
2007,1,2,2,1307,1240,1401,1340,WN,32,N353,54,60,42,21,27,HRL,HOU,276,3,9,0,,0,0,0,0,0,21
2007,1,2,2,1339,1340,1431,1435,WN,36,N523,52,55,42,-4,-1,HRL,HOU,276,5,5,0,,0,0,0,0,0,0
2007,1,2,2,1553,1540,1650,1640,WN,44,N521,57,60,44,10,13,HRL,HOU,276,7,6,0,,0,0,0,0,0,0
2007,1,2,2,1740,1740,1830,1840,WN,52,N328SW,50,60,42,-10,0,HRL,HOU,276,3,5,0,,0,0,0,0,0,0
2007,1,2,2,1846,1840,1943,1935,WN,56,N506,57,55,45,8,6,HRL,HOU,276,6,6,0,,0,0,0,0,0,0
2007,1,2,2,2042,2040,2135,2135,WN,64,N352,53,55,41,0,2,HRL,HOU,276,5,7,0,,0,0,0,0,0,0
2007,1,2,2,930,930,1016,1020,WN,156,N329SW,46,50,36,-4,0,HRL,SAT,233,4,6,0,,0,0,0,0,0,0
2007,1,2,2,1934,1935,2018,2025,WN,180,N525,44,50,36,-7,-1,HRL,SAT,233,3,5,0,,0,0,0,0,0,0
2007,1,2,2,1250,1250,1428,1515,WN,3009,N474,278,325,266,-47,0,IAD,LAS,2066,4,8,0,,0,0,0,0,0,0
2007,1,2,2,635,640,843,900,WN,2385,N688SW,128,140,115,-17,-5,IAD,MCO,758,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1159,1200,1410,1420,WN,3120,N688SW,131,140,117,-10,-1,IAD,MCO,758,5,9,0,,0,0,0,0,0,0
2007,1,2,2,1145,1145,1231,1245,WN,971,N446,106,120,92,-14,0,IAD,MDW,577,6,8,0,,0,0,0,0,0,0
2007,1,2,2,629,630,721,730,WN,1164,N737,112,120,95,-9,-1,IAD,MDW,577,7,10,0,,0,0,0,0,0,0
2007,1,2,2,924,925,1010,1025,WN,1194,N763,106,120,91,-15,-1,IAD,MDW,577,5,10,0,,0,0,0,0,0,0
2007,1,2,2,1700,1555,1746,1655,WN,1327,N260,106,120,95,51,65,IAD,MDW,577,2,9,0,,0,6,0,0,0,45
2007,1,2,2,2125,2020,2211,2120,WN,2360,N237,106,120,91,51,65,IAD,MDW,577,6,9,0,,0,0,0,0,0,51
2007,1,2,2,1401,1400,1448,1500,WN,2543,N430,107,120,93,-12,1,IAD,MDW,577,5,9,0,,0,0,0,0,0,0
2007,1,2,2,1830,1815,1921,1915,WN,2896,N485,111,120,97,6,15,IAD,MDW,577,5,9,0,,0,0,0,0,0,0
2007,1,2,2,1724,1705,1945,1930,WN,2080,N691WN,141,145,127,15,19,IAD,TPA,810,3,11,0,,0,8,0,0,0,7
2007,1,2,2,724,725,942,950,WN,2496,N474,138,145,125,-8,-1,IAD,TPA,810,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1351,1350,1516,1520,WN,1002,N323,85,90,73,-4,1,IND,BWI,515,4,8,0,,0,0,0,0,0,0
2007,1,2,2,711,715,846,845,WN,1332,N224,95,90,73,1,-4,IND,BWI,515,2,20,0,,0,0,0,0,0,0
2007,1,2,2,1752,1725,1919,1900,WN,2219,N230,87,95,75,19,27,IND,BWI,515,2,10,0,,0,0,0,0,0,19
2007,1,2,2,1858,1900,2042,2055,WN,1640,N679,104,115,92,-13,-2,IND,JAX,688,4,8,0,,0,0,0,0,0,0
2007,1,2,2,1820,1825,1858,1935,WN,542,N734SW,218,250,201,-37,-5,IND,LAS,1591,4,13,0,,0,0,0,0,0,0
2007,1,2,2,1148,1150,1227,1300,WN,1208,N772,219,250,204,-33,-2,IND,LAS,1591,7,8,0,,0,0,0,0,0,0
2007,1,2,2,821,820,848,855,WN,289,N616SW,87,95,75,-7,1,IND,MCI,451,3,9,0,,0,0,0,0,0,0
2007,1,2,2,1533,1530,1606,1600,WN,1265,N314SW,93,90,73,6,3,IND,MCI,451,12,8,0,,0,0,0,0,0,0
2007,1,2,2,1017,1020,1225,1235,WN,2489,N659SW,128,135,117,-10,-3,IND,MCO,828,4,7,0,,0,0,0,0,0,0
2007,1,2,2,1033,1035,1013,1025,WN,804,N723,40,50,32,-12,-2,IND,MDW,162,3,5,0,,0,0,0,0,0,0
2007,1,2,2,754,755,739,750,WN,917,N491,45,55,32,-11,-1,IND,MDW,162,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1555,1555,1536,1550,WN,2779,N712SW,41,55,30,-14,0,IND,MDW,162,4,7,0,,0,0,0,0,0,0
2007,1,2,2,2004,1935,1954,1925,WN,2817,N626SW,50,50,30,29,29,IND,MDW,162,3,17,0,,0,0,0,0,0,29
2007,1,2,2,1632,1440,1803,1640,WN,916,N325,211,240,200,83,112,IND,PHX,1489,4,7,0,,0,4,0,0,0,79
2007,1,2,2,703,700,853,900,WN,1648,N304SW,230,240,208,-7,3,IND,PHX,1489,5,17,0,,0,0,0,0,0,0
2007,1,2,2,1313,1305,1520,1525,WN,1527,N649SW,127,140,115,-5,8,IND,TPA,838,3,9,0,,0,0,0,0,0,0
2007,1,2,2,817,805,921,915,WN,127,N746SW,64,70,56,6,12,ISP,BWI,220,2,6,0,,0,0,0,0,0,0
2007,1,2,2,724,720,831,830,WN,162,N606SW,67,70,57,1,4,ISP,BWI,220,5,5,0,,0,0,0,0,0,0
2007,1,2,2,1105,1105,1210,1215,WN,340,N200WN,65,70,51,-5,0,ISP,BWI,220,5,9,0,,0,0,0,0,0,0
2007,1,2,2,1323,1320,1424,1430,WN,499,N254,61,70,52,-6,3,ISP,BWI,220,3,6,0,,0,0,0,0,0,0
2007,1,2,2,1600,1600,1704,1710,WN,713,N798,64,70,52,-6,0,ISP,BWI,220,4,8,0,,0,0,0,0,0,0
2007,1,2,2,1821,1810,1917,1920,WN,1286,N431,56,70,48,-3,11,ISP,BWI,220,3,5,0,,0,0,0,0,0,0
2007,1,2,2,2029,1955,2140,2105,WN,1467,N448,71,70,60,35,34,ISP,BWI,220,3,8,0,,0,0,0,1,0,34
2007,1,2,2,636,635,740,745,WN,1517,N226,64,70,56,-5,1,ISP,BWI,220,3,5,0,,0,0,0,0,0,0
2007,1,2,2,1747,1725,1854,1835,WN,2171,N786,67,70,57,19,22,ISP,BWI,220,3,7,0,,0,6,0,0,0,13
2007,1,2,2,1056,1055,1358,1410,WN,518,N757,182,195,173,-12,1,ISP,FLL,1093,3,6,0,,0,0,0,0,0,0
2007,1,2,2,730,725,1021,1030,WN,1625,N255,171,185,162,-9,5,ISP,FLL,1093,4,5,0,,0,0,0,0,0,0
2007,1,2,2,1800,1800,2110,2105,WN,2248,N779,190,185,159,5,0,ISP,FLL,1093,3,28,0,,0,0,0,0,0,0
2007,1,2,2,1645,1640,1901,1935,WN,121,N461,316,355,304,-34,5,ISP,LAS,2283,4,8,0,,0,0,0,0,0,0
2007,1,2,2,1039,1035,1252,1330,WN,1976,N236,313,355,300,-38,4,ISP,LAS,2283,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1357,1355,1640,1645,WN,147,N709SW,163,170,149,-5,2,ISP,MCO,972,7,7,0,,0,0,0,0,0,0
2007,1,2,2,950,950,1230,1235,WN,708,N712SW,160,165,150,-5,0,ISP,MCO,972,5,5,0,,0,0,0,0,0,0
2007,1,2,2,1541,1540,1829,1830,WN,1458,N400,168,170,158,-1,1,ISP,MCO,972,5,5,0,,0,0,0,0,0,0
2007,1,2,2,640,640,918,930,WN,2498,N735,158,170,146,-12,0,ISP,MCO,972,5,7,0,,0,0,0,0,0,0
2007,1,2,2,2106,2045,2340,2330,WN,2739,N441,154,165,144,10,21,ISP,MCO,972,3,7,0,,0,0,0,0,0,0
2007,1,2,2,851,850,956,1010,WN,1774,N212,125,140,115,-14,1,ISP,MDW,765,4,6,0,,0,0,0,0,0,0
2007,1,2,2,1520,1520,1626,1645,WN,1781,N261,126,145,119,-19,0,ISP,MDW,765,2,5,0,,0,0,0,0,0,0
2007,1,2,2,645,645,759,805,WN,1931,N218,134,140,122,-6,0,ISP,MDW,765,5,7,0,,0,0,0,0,0,0
2007,1,2,2,1903,1900,2023,2020,WN,2359,N215,140,140,128,3,3,ISP,MDW,765,5,7,0,,0,0,0,0,0,0
2007,1,2,2,1234,1240,1357,1400,WN,2467,N399WN,143,140,127,-3,-6,ISP,MDW,765,5,11,0,,0,0,0,0,0,0
2007,1,2,2,1014,1015,1126,1135,WN,2645,N211,132,140,119,-9,-1,ISP,MDW,765,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1802,1750,1912,1910,WN,2787,N757,130,140,119,2,12,ISP,MDW,765,4,7,0,,0,0,0,0,0,0
2007,1,2,2,1228,1220,1523,1520,WN,877,N720,175,180,166,3,8,ISP,PBI,1052,4,5,0,,0,0,0,0,0,0
2007,1,2,2,804,800,1054,1100,WN,977,N403,170,180,157,-6,4,ISP,PBI,1052,3,10,0,,0,0,0,0,0,0
2007,1,2,2,1912,1855,2200,2200,WN,2551,N720,168,185,154,0,17,ISP,PBI,1052,4,10,0,,0,0,0,0,0,0
2007,1,2,2,733,730,1034,1045,WN,358,N490,181,195,168,-11,3,ISP,RSW,1101,6,7,0,,0,0,0,0,0,0
2007,1,2,2,1957,1950,2244,2250,WN,751,N257,167,180,157,-6,7,ISP,TPA,1034,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1248,1240,1549,1535,WN,1305,N215,181,175,158,14,8,ISP,TPA,1034,4,19,0,,0,0,0,0,0,0
2007,1,2,2,657,655,945,1000,WN,2264,N741,168,185,160,-15,2,ISP,TPA,1034,2,6,0,,0,0,0,0,0,0
2007,1,2,2,1525,1525,1833,1840,WN,109,N313,128,135,118,-7,0,JAN,BWI,888,3,7,0,,0,0,0,0,0,0
2007,1,2,2,936,940,1238,1250,WN,863,N434,122,130,111,-12,-4,JAN,BWI,888,4,7,0,,0,0,0,0,0,0
2007,1,2,2,1155,1155,1304,1310,WN,773,N610SW,69,75,59,-6,0,JAN,HOU,359,3,7,0,,0,0,0,0,0,0
2007,1,2,2,637,635,747,755,WN,789,N401,70,80,62,-8,2,JAN,HOU,359,2,6,0,,0,0,0,0,0,0
2007,1,2,2,1921,1925,2034,2040,WN,1603,N375,73,75,59,-6,-4,JAN,HOU,359,6,8,0,,0,0,0,0,0,0
2007,1,2,2,1731,1710,1842,1830,WN,1702,N228,71,80,57,12,21,JAN,HOU,359,7,7,0,,0,0,0,0,0,0
2007,1,2,2,1251,1250,1532,1530,WN,2262,N228,101,100,84,2,1,JAN,MCO,587,12,5,0,,0,0,0,0,0,0
2007,1,2,2,1851,1830,2039,2025,WN,269,N334,108,115,98,14,21,JAN,MDW,666,3,7,0,,0,0,0,0,0,0
2007,1,2,2,723,720,913,915,WN,2039,N509,110,115,90,-2,3,JAN,MDW,666,5,15,0,,0,0,0,0,0,0
2007,1,2,2,1046,1035,1058,1050,WN,1073,N780,72,75,57,8,11,JAX,BHM,365,2,13,0,,0,0,0,0,0,0
2007,1,2,2,1645,1625,1707,1655,WN,726,N675,82,90,70,12,20,JAX,BNA,484,4,8,0,,0,0,0,0,0,0
2007,1,2,2,659,700,728,730,WN,1910,N240,89,90,70,-2,-1,JAX,BNA,484,5,14,0,,0,0,0,0,0,0
2007,1,2,2,1943,1920,2008,1950,WN,2521,N466,85,90,70,18,23,JAX,BNA,484,4,11,0,,0,0,0,0,0,18
2007,1,2,2,1128,1050,1153,1120,WN,2875,N671SW,85,90,71,33,38,JAX,BNA,484,4,10,0,,0,0,0,0,0,33
2007,1,2,2,633,635,810,820,WN,947,N709SW,97,105,86,-10,-2,JAX,BWI,663,2,9,0,,0,0,0,0,0,0
2007,1,2,2,1233,1230,1407,1415,WN,1109,N255,94,105,83,-8,3,JAX,BWI,663,2,9,0,,0,0,0,0,0,0
2007,1,2,2,1951,1920,2140,2105,WN,1211,N339,109,105,95,35,31,JAX,BWI,663,2,12,0,,0,0,0,4,0,31
2007,1,2,2,1255,1300,1409,1415,WN,249,N716SW,74,75,61,-6,-5,JAX,FLL,318,3,10,0,,0,0,0,0,0,0
2007,1,2,2,1903,1850,2013,2000,WN,772,N245,70,70,58,13,13,JAX,FLL,318,3,9,0,,0,0,0,0,0,0
2007,1,2,2,2118,2120,2229,2225,WN,1640,N679,71,65,59,4,-2,JAX,FLL,318,3,9,0,,0,0,0,0,0,0
2007,1,2,2,658,700,809,810,WN,2235,N374SW,71,70,56,-1,-2,JAX,FLL,318,4,11,0,,0,0,0,0,0,0
2007,1,2,2,942,945,1059,1055,WN,2377,N656SW,77,70,62,4,-3,JAX,FLL,318,3,12,0,,0,0,0,0,0,0
2007,1,2,2,1531,1530,1643,1640,WN,2644,N698SW,72,70,60,3,1,JAX,FLL,318,4,8,0,,0,0,0,0,0,0
2007,1,2,2,1210,1210,1332,1345,WN,1944,N762,142,155,127,-13,0,JAX,HOU,816,3,12,0,,0,0,0,0,0,0
2007,1,2,2,802,805,953,1010,WN,804,N723,111,125,95,-17,-3,JAX,IND,688,7,9,0,,0,0,0,0,0,0
2007,1,2,2,1819,1820,1941,1945,WN,591,N728SW,82,85,67,-4,-1,JAX,ORF,543,4,11,0,,0,0,0,0,0,0
2007,1,2,2,837,835,956,1000,WN,860,N323,79,85,68,-4,2,JAX,ORF,543,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1717,1720,1929,1930,WN,1884,N376,132,130,117,-1,-3,JAX,PHL,742,4,11,0,,0,0,0,0,0,0
2007,1,2,2,1254,1250,1504,1500,WN,2776,N788,130,130,115,4,4,JAX,PHL,742,6,9,0,,0,0,0,0,0,0
2007,1,2,2,1400,1400,1455,1450,WN,1057,N704SW,55,50,39,5,0,JAX,TPA,180,4,12,0,,0,0,0,0,0,0
2007,1,2,2,904,910,1000,1005,WN,1151,N413,56,55,42,-5,-6,JAX,TPA,180,3,11,0,,0,0,0,0,0,0
2007,1,2,2,1834,1740,1924,1835,WN,1500,N650SW,50,55,37,49,54,JAX,TPA,180,4,9,0,,0,0,0,0,0,49
2007,1,2,2,1137,1135,1418,1400,WN,45,N603SW,101,85,76,18,2,LAS,ABQ,487,4,21,0,,0,0,0,18,0,0
2007,1,2,2,948,930,1226,1155,WN,357,N342,98,85,75,31,18,LAS,ABQ,487,3,20,0,,0,0,0,13,0,18
2007,1,2,2,2054,2035,2321,2255,WN,461,N776,87,80,69,26,19,LAS,ABQ,487,6,12,0,,0,0,0,9,0,17
2007,1,2,2,623,625,853,850,WN,767,N495,90,85,73,3,-2,LAS,ABQ,487,4,13,0,,0,0,0,0,0,0
2007,1,2,2,1919,1815,2140,2040,WN,1552,N667SW,81,85,69,60,64,LAS,ABQ,487,3,9,0,,0,60,0,0,0,0
2007,1,2,2,1402,1400,1630,1630,WN,2141,N305SW,88,90,75,0,2,LAS,ABQ,487,3,10,0,,0,0,0,0,0,0
2007,1,2,2,1557,1600,2339,2335,WN,2877,N484,282,275,267,4,-3,LAS,ALB,2237,5,10,0,,0,0,0,0,0,0
2007,1,2,2,1313,1255,1725,1650,WN,2364,N622SW,132,115,109,35,18,LAS,AMA,758,4,19,0,,0,0,0,32,0,3
2007,1,2,2,1134,1135,1616,1615,WN,285,N432,162,160,140,1,-1,LAS,AUS,1090,4,18,0,,0,0,0,0,0,0
2007,1,2,2,2022,2005,49,40,WN,1178,N240,147,155,134,9,17,LAS,AUS,1090,5,8,0,,0,0,0,0,0,0
2007,1,2,2,829,825,1307,1305,WN,2153,N658SW,158,160,145,2,4,LAS,AUS,1090,3,10,0,,0,0,0,0,0,0
2007,1,2,2,1035,1035,1832,1820,WN,2789,N748SW,297,285,280,12,0,LAS,BDL,2298,3,14,0,,0,0,0,0,0,0
2007,1,2,2,1014,1015,1559,1545,WN,772,N245,225,210,201,14,-1,LAS,BHM,1618,1,23,0,,0,0,0,0,0,0
2007,1,2,2,1209,1210,1756,1740,WN,1042,N749SW,227,210,197,16,-1,LAS,BNA,1588,5,25,0,,0,0,0,16,0,0
2007,1,2,2,926,925,1457,1455,WN,1107,N498,211,210,197,2,1,LAS,BNA,1588,5,9,0,,0,0,0,0,0,0
2007,1,2,2,1921,1920,49,50,WN,1698,N705SW,208,210,195,-1,1,LAS,BNA,1588,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1725,1705,2253,2235,WN,2519,N475,208,210,192,18,20,LAS,BNA,1588,3,13,0,,0,13,0,0,0,5
2007,1,2,2,904,910,1153,1200,WN,523,N669SW,109,110,93,-7,-6,LAS,BOI,520,4,12,0,,0,0,0,0,0,0
2007,1,2,2,1806,1800,2042,2050,WN,631,N490,96,110,83,-8,6,LAS,BOI,520,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1740,1740,58,50,WN,1096,N446,258,250,244,8,0,LAS,BUF,1987,2,12,0,,0,0,0,0,0,0
2007,1,2,2,835,820,928,920,WN,242,N642WN,53,60,41,8,15,LAS,BUR,223,2,10,0,,0,0,0,0,0,0
2007,1,2,2,1822,1815,1914,1915,WN,267,N785,52,60,41,-1,7,LAS,BUR,223,2,9,0,,0,0,0,0,0,0
2007,1,2,2,1631,1630,1728,1735,WN,292,N483,57,65,39,-7,1,LAS,BUR,223,3,15,0,,0,0,0,0,0,0
2007,1,2,2,1402,1340,1449,1445,WN,345,N685,47,65,36,4,22,LAS,BUR,223,2,9,0,,0,0,0,0,0,0
2007,1,2,2,2004,2000,2100,2105,WN,475,N424,56,65,42,-5,4,LAS,BUR,223,2,12,0,,0,0,0,0,0,0
2007,1,2,2,1926,1905,2018,2005,WN,562,N715SW,52,60,41,13,21,LAS,BUR,223,2,9,0,,0,0,0,0,0,0
2007,1,2,2,851,850,941,950,WN,576,N432,50,60,39,-9,1,LAS,BUR,223,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1735,1710,1827,1815,WN,607,N240,52,65,40,12,25,LAS,BUR,223,2,10,0,,0,0,0,0,0,0
2007,1,2,2,1045,1050,1140,1150,WN,815,N445,55,60,42,-10,-5,LAS,BUR,223,2,11,0,,0,0,0,0,0,0
2007,1,2,2,1515,1500,1608,1605,WN,1176,N682,53,65,42,3,15,LAS,BUR,223,2,9,0,,0,0,0,0,0,0
2007,1,2,2,1238,1225,1346,1330,WN,1953,N647SW,68,65,41,16,13,LAS,BUR,223,2,25,0,,0,13,0,3,0,0
2007,1,2,2,928,930,1020,1035,WN,2317,N647SW,52,65,43,-15,-2,LAS,BUR,223,1,8,0,,0,0,0,0,0,0
2007,1,2,2,2056,2030,2150,2130,WN,2494,N319,54,60,41,20,26,LAS,BUR,223,2,11,0,,0,6,0,0,0,14
2007,1,2,2,1212,1210,2006,1940,WN,1812,N428,294,270,260,26,2,LAS,BWI,2106,8,26,0,,0,0,0,26,0,0
2007,1,2,2,858,850,1631,1620,WN,2539,N431,273,270,262,11,8,LAS,BWI,2106,2,9,0,,0,0,0,0,0,0
2007,1,2,2,1756,1725,119,45,WN,2583,N746SW,263,260,250,34,31,LAS,BWI,2106,4,9,0,,0,17,0,3,0,14
2007,1,2,2,1416,1400,2119,2055,WN,1362,N427,243,235,228,24,16,LAS,CLE,1825,5,10,0,,0,12,0,8,0,4
2007,1,2,2,918,910,1615,1600,WN,735,N333,237,230,224,15,8,LAS,CMH,1772,3,10,0,,0,0,0,7,1,7
2007,1,2,2,1717,1705,8,2350,WN,1720,N763,231,225,218,18,12,LAS,CMH,1772,2,11,0,,0,12,0,6,0,0
2007,1,2,2,1759,1750,2053,2040,WN,492,N343,114,110,96,13,9,LAS,DEN,629,9,9,0,,0,0,0,0,0,0
2007,1,2,2,1122,1105,1408,1355,WN,1156,N478,106,110,94,13,17,LAS,DEN,629,6,6,0,,0,0,0,0,0,0
2007,1,2,2,2101,2055,2354,2345,WN,1193,N623SW,113,110,93,9,6,LAS,DEN,629,8,12,0,,0,0,0,0,0,0
2007,1,2,2,1849,1850,2136,2140,WN,1670,N797,107,110,93,-4,-1,LAS,DEN,629,6,8,0,,0,0,0,0,0,0
2007,1,2,2,1651,1625,1953,1915,WN,1862,N607SW,122,110,96,38,26,LAS,DEN,629,9,17,0,,0,0,0,17,0,21
2007,1,2,2,1343,1320,1641,1610,WN,2581,N623SW,118,110,97,31,23,LAS,DEN,629,8,13,0,,0,3,0,8,0,20
2007,1,2,2,846,835,1140,1125,WN,2984,N371,114,110,99,15,11,LAS,DEN,629,7,8,0,,0,0,0,10,0,5
2007,1,2,2,927,930,1213,1210,WN,37,N515,106,100,90,3,-3,LAS,ELP,584,6,10,0,,0,0,0,0,0,0
2007,1,2,2,1811,1745,2048,2020,WN,1813,N725,97,95,82,28,26,LAS,ELP,584,3,12,0,,0,21,0,2,0,5
2007,1,2,2,955,940,1233,1210,WN,1498,N368,158,150,119,23,15,LAS,GEG,806,4,35,0,,0,6,0,8,0,9
2007,1,2,2,1951,1940,2209,2205,WN,2393,N425,138,145,128,4,11,LAS,GEG,806,2,8,0,,0,0,0,0,0,0
2007,1,2,2,826,825,1319,1325,WN,109,N313,173,180,160,-6,1,LAS,HOU,1235,3,10,0,,0,0,0,0,0,0
2007,1,2,2,1156,1155,1703,1655,WN,146,N419,187,180,156,8,1,LAS,HOU,1235,6,25,0,,0,0,0,0,0,0
2007,1,2,2,1550,1535,2042,2025,WN,1258,N672SW,172,170,158,17,15,LAS,HOU,1235,5,9,0,,0,15,0,2,0,0
2007,1,2,2,2006,2005,57,55,WN,1792,N472,171,170,154,2,1,LAS,HOU,1235,5,12,0,,0,0,0,0,0,0
2007,1,2,2,1642,1545,5,2310,WN,2971,N711HK,263,265,246,55,57,LAS,IAD,2066,5,12,0,,0,55,0,0,0,0
2007,1,2,2,1755,1750,23,30,WN,834,N232,208,220,194,-7,5,LAS,IND,1591,6,8,0,,0,0,0,0,0,0
2007,1,2,2,1044,1020,1729,1655,WN,2219,N230,225,215,202,34,24,LAS,IND,1591,9,14,0,,0,0,0,10,6,18
2007,1,2,2,911,910,1715,1700,WN,1470,N786,304,290,291,15,1,LAS,ISP,2283,4,9,0,,0,0,0,15,0,0
2007,1,2,2,1434,1425,2224,2215,WN,1606,N753,290,290,276,9,9,LAS,ISP,2283,4,10,0,,0,0,0,0,0,0
2007,1,2,2,1902,1900,2007,2005,WN,608,N365,65,65,38,2,2,LAS,LAX,236,7,20,0,,0,0,0,0,0,0
2007,1,2,2,611,610,703,710,WN,785,N252,52,60,37,-7,1,LAS,LAX,236,4,11,0,,0,0,0,0,0,0
2007,1,2,2,1547,1525,1647,1630,WN,982,N368,60,65,39,17,22,LAS,LAX,236,8,13,0,,0,14,0,0,0,3
